scenario_label,scenario,time_index,tau,relative_day,q_value,prob_hosp,delay_hosp,prob_unsafe_funeral_comm,prob_unsafe_funeral_hosp,prob_unsafe_funeral_etu,prop_etu,ipc_helper
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,143,0.450766,206.000,0.753378,0.654651,2.748531,0.429502,0.002920,0.000000,0.681517,0.579432
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,144,0.453815,207.394,0.734312,0.645969,2.827893,0.443940,0.003080,0.000000,0.667911,0.566575
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,145,0.457831,209.229,0.709203,0.634535,2.932413,0.462954,0.003291,0.000000,0.649992,0.549642
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,146,0.461847,211.064,0.684093,0.623101,3.036933,0.481969,0.003502,0.000000,0.632073,0.532709
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,147,0.465863,212.900,0.658983,0.611668,3.141454,0.500983,0.003713,0.000000,0.614154,0.515776
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,148,0.466083,213.000,0.657609,0.611042,3.147171,0.502023,0.003725,0.000000,0.613174,0.514850
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,149,0.469880,214.735,0.643677,0.604698,3.205164,0.512573,0.003842,0.000000,0.603232,0.505455
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,150,0.473896,216.570,0.628939,0.597987,3.266513,0.523734,0.003965,0.000000,0.592714,0.495516
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,151,0.477912,218.406,0.614201,0.591275,3.327862,0.534895,0.004089,0.000000,0.582196,0.485577
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,152,0.481400,220.000,0.601397,0.585445,3.381156,0.544590,0.004197,0.000000,0.573060,0.476943
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,153,0.481928,220.241,0.600073,0.584842,3.386670,0.545593,0.004208,0.000000,0.572114,0.476050
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,154,0.485944,222.076,0.589984,0.580248,3.428663,0.553233,0.004293,0.000000,0.564915,0.469247
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,155,0.489960,223.912,0.579896,0.575654,3.470657,0.560872,0.004377,0.000000,0.557716,0.462443
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,156,0.493976,225.747,0.569807,0.571061,3.512650,0.568512,0.004462,0.000000,0.550516,0.455640
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,157,0.496718,227.000,0.562920,0.567924,3.541320,0.573727,0.004520,0.000000,0.545601,0.450995
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,158,0.497992,227.582,0.564852,0.568804,3.533278,0.572264,0.004504,0.000000,0.546980,0.452298
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,159,0.502008,229.418,0.570940,0.571577,3.507933,0.567654,0.004453,0.000000,0.551325,0.456404
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,160,0.506024,231.253,0.577029,0.574349,3.482589,0.563043,0.004402,0.000000,0.555670,0.460510
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,161,0.510040,233.088,0.583118,0.577122,3.457244,0.558432,0.004350,0.000000,0.560015,0.464616
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,162,0.512035,234.000,0.586142,0.578499,3.444655,0.556142,0.004325,0.000000,0.562173,0.466656
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,163,0.514056,234.924,0.590328,0.580405,3.427230,0.552972,0.004290,0.000000,0.565161,0.469479
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,164,0.518072,236.759,0.598646,0.584193,3.392608,0.546674,0.004220,0.000000,0.571096,0.475088
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,165,0.522088,238.594,0.606964,0.587980,3.357986,0.540375,0.004150,0.000000,0.577032,0.480697
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,166,0.526104,240.430,0.615281,0.591767,3.323364,0.534077,0.004080,0.000000,0.582967,0.486306
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,167,0.527352,241.000,0.617866,0.592944,3.312606,0.532119,0.004059,0.000000,0.584812,0.488048
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,168,0.530120,242.265,0.629676,0.598323,3.263443,0.523176,0.003959,0.000000,0.593240,0.496013
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,169,0.534137,244.100,0.646812,0.606125,3.192117,0.510200,0.003815,0.000000,0.605469,0.507569
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,170,0.538153,245.936,0.663947,0.613928,3.120791,0.497224,0.003671,0.000000,0.617697,0.519124
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,171,0.542169,247.771,0.681082,0.621731,3.049465,0.484248,0.003527,0.000000,0.629925,0.530679
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,172,0.542670,248.000,0.683220,0.622704,3.040568,0.482630,0.003510,0.000000,0.631450,0.532120
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,173,0.546185,249.606,0.686532,0.624212,3.026781,0.480122,0.003482,0.000000,0.633814,0.534354
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,174,0.550201,251.442,0.690316,0.625935,3.011029,0.477256,0.003450,0.000000,0.636515,0.536906
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,175,0.554217,253.277,0.694100,0.627658,2.995277,0.474390,0.003418,0.000000,0.639215,0.539458
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,176,0.557987,255.000,0.697653,0.629276,2.980490,0.471700,0.003388,0.000000,0.641750,0.541854
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,177,0.558233,255.112,0.697189,0.629065,2.982422,0.472052,0.003392,0.000000,0.641419,0.541540
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,178,0.562249,256.948,0.689612,0.625614,3.013962,0.477790,0.003456,0.000000,0.636012,0.536431
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,179,0.566265,258.783,0.682034,0.622164,3.045502,0.483527,0.003519,0.000000,0.630604,0.531321
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,180,0.570281,260.618,0.674457,0.618714,3.077042,0.489265,0.003583,0.000000,0.625197,0.526211
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,181,0.573304,262.000,0.668754,0.616117,3.100783,0.493584,0.003631,0.000000,0.621127,0.522365
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,182,0.574297,262.454,0.667998,0.615772,3.103930,0.494157,0.003637,0.000000,0.620587,0.521855
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,183,0.578313,264.289,0.664940,0.614380,3.116658,0.496472,0.003663,0.000000,0.618405,0.519793
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,184,0.582329,266.124,0.661882,0.612988,3.129386,0.498788,0.003689,0.000000,0.616223,0.517731
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,185,0.586345,267.960,0.658824,0.611595,3.142114,0.501103,0.003714,0.000000,0.614041,0.515669
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,186,0.588621,269.000,0.657092,0.610806,3.149327,0.502415,0.003729,0.000000,0.612805,0.514501
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,187,0.590361,269.795,0.651173,0.608111,3.173962,0.506897,0.003779,0.000000,0.608581,0.510510
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,188,0.594378,271.631,0.637513,0.601891,3.230821,0.517241,0.003893,0.000000,0.598833,0.501298
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,189,0.598394,273.466,0.623854,0.595671,3.287680,0.527585,0.004008,0.000000,0.589085,0.492087
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,190,0.602410,275.301,0.610194,0.589451,3.344540,0.537929,0.004123,0.000000,0.579337,0.482875
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,191,0.603939,276.000,0.604993,0.587083,3.366188,0.541867,0.004167,0.000000,0.575626,0.479368
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,192,0.606426,277.137,0.611011,0.589823,3.341140,0.537310,0.004116,0.000000,0.579920,0.483426
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,193,0.610442,278.972,0.620728,0.594248,3.300690,0.529952,0.004034,0.000000,0.586855,0.489979
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,194,0.614458,280.807,0.630446,0.598673,3.260241,0.522593,0.003953,0.000000,0.593789,0.496532
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,195,0.618474,282.643,0.640163,0.603098,3.219792,0.515234,0.003871,0.000000,0.600724,0.503085
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,196,0.619256,283.000,0.642056,0.603959,3.211914,0.513801,0.003855,0.000000,0.602075,0.504361
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,197,0.622490,284.478,0.655368,0.610022,3.156499,0.503720,0.003743,0.000000,0.611575,0.513339
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,198,0.626506,286.313,0.671901,0.617550,3.087683,0.491201,0.003605,0.000000,0.623373,0.524488
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,199,0.630522,288.149,0.688433,0.625078,3.018866,0.478682,0.003466,0.000000,0.635171,0.535636
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,200,0.634538,289.984,0.704966,0.632606,2.950049,0.466162,0.003327,0.000000,0.646969,0.546785
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,201,0.634573,290.000,0.705111,0.632672,2.949447,0.466053,0.003326,0.000000,0.647072,0.546883
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,202,0.638554,291.819,0.738829,0.648026,2.809093,0.440519,0.003042,0.000000,0.671135,0.569621
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,203,0.642570,293.655,0.772845,0.663515,2.667500,0.414761,0.002757,0.000000,0.695409,0.592560
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,204,0.646586,295.490,0.806862,0.679005,2.525906,0.389002,0.002471,0.000000,0.719684,0.615499
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,205,0.649891,297.000,0.834849,0.691749,2.409409,0.367808,0.002236,0.000000,0.739657,0.634372
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,206,0.650602,297.325,0.836963,0.692712,2.400610,0.366208,0.002218,0.000000,0.741165,0.635798
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,207,0.654618,299.161,0.848889,0.698143,2.350964,0.357176,0.002118,0.000000,0.749677,0.643841
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,208,0.658635,300.996,0.860816,0.703574,2.301319,0.348144,0.002018,0.000000,0.758188,0.651884
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,209,0.662651,302.831,0.872743,0.709005,2.251673,0.339113,0.001918,0.000000,0.766699,0.659926
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,210,0.665208,304.000,0.880338,0.712463,2.220061,0.333362,0.001854,0.000000,0.772119,0.665048
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,211,0.666667,304.667,0.878338,0.711552,2.228384,0.334876,0.001871,0.000000,0.770692,0.663699
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,212,0.670683,306.502,0.872833,0.709046,2.251300,0.339045,0.001917,0.000000,0.766763,0.659987
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,213,0.674699,308.337,0.867328,0.706539,2.274215,0.343213,0.001963,0.000000,0.762835,0.656275
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,214,0.678715,310.173,0.861823,0.704032,2.297130,0.347382,0.002009,0.000000,0.758906,0.652562
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,215,0.680525,311.000,0.859341,0.702902,2.307459,0.349261,0.002030,0.000000,0.757135,0.650889
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,216,0.682731,312.008,0.855564,0.701182,2.323180,0.352121,0.002062,0.000000,0.754440,0.648342
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,217,0.686747,313.843,0.848688,0.698051,2.351802,0.357328,0.002120,0.000000,0.749533,0.643705
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,218,0.690763,315.679,0.841812,0.694920,2.380425,0.362535,0.002177,0.000000,0.744626,0.639068
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,219,0.694779,317.514,0.834936,0.691789,2.409047,0.367742,0.002235,0.000000,0.739719,0.634431
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,220,0.695842,318.000,0.833115,0.690960,2.416626,0.369121,0.002250,0.000000,0.738419,0.633203
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,221,0.698795,319.349,0.825662,0.687566,2.447651,0.374765,0.002313,0.000000,0.733101,0.628177
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,222,0.702811,321.185,0.815524,0.682950,2.489848,0.382442,0.002398,0.000000,0.725866,0.621341
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,223,0.706827,323.020,0.805387,0.678333,2.532045,0.390118,0.002483,0.000000,0.718632,0.614504
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,224,0.710843,324.855,0.795249,0.673717,2.574242,0.397795,0.002569,0.000000,0.711398,0.607668
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,225,0.711160,325.000,0.794451,0.673354,2.577566,0.398400,0.002575,0.000000,0.710828,0.607130
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,226,0.714859,326.691,0.784050,0.668618,2.620858,0.406275,0.002663,0.000000,0.703406,0.600116
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,227,0.718876,328.526,0.772761,0.663477,2.667851,0.414825,0.002757,0.000000,0.695349,0.592503
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,228,0.722892,330.361,0.761471,0.658336,2.714845,0.423374,0.002852,0.000000,0.687293,0.584890
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,229,0.726477,332.000,0.751392,0.653747,2.756800,0.431006,0.002937,0.000000,0.680100,0.578093
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,230,0.726908,332.197,0.751729,0.653900,2.755395,0.430751,0.002934,0.000000,0.680341,0.578320
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,231,0.730924,334.032,0.754878,0.655334,2.742290,0.428367,0.002908,0.000000,0.682587,0.580443
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,232,0.734940,335.867,0.758026,0.656767,2.729186,0.425983,0.002881,0.000000,0.684834,0.582566
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,233,0.738956,337.703,0.761174,0.658201,2.716082,0.423599,0.002855,0.000000,0.687081,0.584689
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,234,0.741794,339.000,0.763399,0.659214,2.706820,0.421914,0.002836,0.000000,0.688668,0.586190
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,235,0.742972,339.538,0.765778,0.660297,2.696918,0.420112,0.002816,0.000000,0.690366,0.587794
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,236,0.746988,341.373,0.773891,0.663992,2.663148,0.413969,0.002748,0.000000,0.696155,0.593265
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,237,0.751004,343.209,0.782003,0.667686,2.629379,0.407826,0.002680,0.000000,0.701945,0.598736
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,238,0.755020,345.044,0.790116,0.671380,2.595609,0.401682,0.002612,0.000000,0.707734,0.604207
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,239,0.757112,346.000,0.794341,0.673304,2.578022,0.398483,0.002576,0.000000,0.710750,0.607056
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,240,0.759036,346.880,0.788261,0.670535,2.603333,0.403087,0.002627,0.000000,0.706410,0.602955
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,241,0.763052,348.715,0.775572,0.664757,2.656151,0.412696,0.002734,0.000000,0.697355,0.594398
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,242,0.767068,350.550,0.762883,0.658979,2.708969,0.422305,0.002840,0.000000,0.688300,0.585842
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,243,0.771084,352.386,0.750194,0.653201,2.761787,0.431914,0.002947,0.000000,0.679245,0.577285
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,244,0.772429,353.000,0.745946,0.651266,2.779470,0.435130,0.002983,0.000000,0.676213,0.574420
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,245,0.775100,354.221,0.754284,0.655063,2.744762,0.428816,0.002913,0.000000,0.682164,0.580043
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,246,0.779116,356.056,0.766819,0.660771,2.692585,0.419324,0.002807,0.000000,0.691109,0.588496
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,247,0.783133,357.892,0.779354,0.666479,2.640408,0.409832,0.002702,0.000000,0.700054,0.596949
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,248,0.787149,359.727,0.791889,0.672187,2.588231,0.400340,0.002597,0.000000,0.708999,0.605402
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,249,0.787746,360.000,0.793754,0.673036,2.580467,0.398927,0.002581,0.000000,0.710330,0.606660
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,250,0.791165,361.562,0.795123,0.673660,2.574767,0.397891,0.002570,0.000000,0.711308,0.607583
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,251,0.795181,363.398,0.796732,0.674392,2.568071,0.396672,0.002556,0.000000,0.712456,0.608668
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,252,0.799197,365.233,0.798340,0.675125,2.561376,0.395454,0.002543,0.000000,0.713603,0.609753
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,253,0.803063,367.000,0.799889,0.675830,2.554929,0.394282,0.002530,0.000000,0.714709,0.610797
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,254,0.803213,367.068,0.799952,0.675859,2.554666,0.394234,0.002529,0.000000,0.714754,0.610840
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,255,0.807229,368.904,0.801654,0.676634,2.547583,0.392945,0.002515,0.000000,0.715968,0.611987
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,256,0.811245,370.739,0.803355,0.677408,2.540501,0.391657,0.002500,0.000000,0.717182,0.613135
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,257,0.815261,372.574,0.805057,0.678183,2.533418,0.390368,0.002486,0.000000,0.718396,0.614282
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,258,0.818381,374.000,0.806379,0.678785,2.527917,0.389367,0.002475,0.000000,0.719340,0.615173
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,259,0.819277,374.410,0.809288,0.680110,2.515808,0.387165,0.002451,0.000000,0.721416,0.617135
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,260,0.823293,376.245,0.822321,0.686045,2.461557,0.377295,0.002341,0.000000,0.730717,0.625924
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,261,0.827309,378.080,0.835354,0.691979,2.407305,0.367426,0.002232,0.000000,0.740017,0.634713
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,262,0.831325,379.916,0.848387,0.697914,2.353054,0.357556,0.002122,0.000000,0.749318,0.643502
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,263,0.833698,381.000,0.856088,0.701421,2.321001,0.351725,0.002057,0.000000,0.754813,0.648695
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,264,0.835341,381.751,0.853658,0.700314,2.331114,0.353565,0.002078,0.000000,0.753080,0.647057
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,265,0.839357,383.586,0.847721,0.697611,2.355826,0.358060,0.002128,0.000000,0.748843,0.643053
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,266,0.843373,385.422,0.841784,0.694907,2.380539,0.362556,0.002178,0.000000,0.744606,0.639049
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,267,0.847390,387.257,0.835848,0.692204,2.405251,0.367052,0.002228,0.000000,0.740370,0.635046
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,268,0.849015,388.000,0.833444,0.691110,2.415255,0.368872,0.002248,0.000000,0.738654,0.633425
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,269,0.851406,389.092,0.828724,0.688960,2.434904,0.372446,0.002287,0.000000,0.735286,0.630242
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,270,0.855422,390.928,0.820793,0.685349,2.467918,0.378452,0.002354,0.000000,0.729626,0.624893
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,271,0.859438,392.763,0.812862,0.681737,2.500931,0.384458,0.002421,0.000000,0.723966,0.619545
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,272,0.863454,394.598,0.804931,0.678126,2.533944,0.390464,0.002487,0.000000,0.718306,0.614197
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,273,0.864333,395.000,0.803195,0.677335,2.541168,0.391778,0.002502,0.000000,0.717068,0.613026
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,274,0.867470,396.434,0.795375,0.673775,2.573719,0.397700,0.002567,0.000000,0.711487,0.607753
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,275,0.871486,398.269,0.785364,0.669216,2.615388,0.405280,0.002652,0.000000,0.704343,0.601002
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,276,0.875502,400.104,0.775354,0.664658,2.657057,0.412861,0.002736,0.000000,0.697200,0.594252
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,277,0.879518,401.940,0.765343,0.660099,2.698727,0.420441,0.002820,0.000000,0.690056,0.587501
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,278,0.879650,402.000,0.765015,0.659950,2.700094,0.420690,0.002822,0.000000,0.689821,0.587279
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,279,0.883534,403.775,0.757121,0.656355,2.732954,0.426668,0.002889,0.000000,0.684188,0.581956
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,280,0.887550,405.610,0.748959,0.652639,2.766928,0.432849,0.002957,0.000000,0.678363,0.576452
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,281,0.891566,407.446,0.740797,0.648922,2.800903,0.439029,0.003026,0.000000,0.672539,0.570948
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,282,0.894967,409.000,0.733885,0.645775,2.829673,0.444263,0.003084,0.000000,0.667606,0.566287
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,283,0.895582,409.281,0.734855,0.646216,2.825634,0.443529,0.003076,0.000000,0.668299,0.566941
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,284,0.899598,411.116,0.741190,0.649101,2.799265,0.438732,0.003023,0.000000,0.672819,0.571213
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,285,0.903614,412.952,0.747525,0.651986,2.772896,0.433934,0.002969,0.000000,0.677340,0.575485
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,286,0.907631,414.787,0.753860,0.654870,2.746527,0.429137,0.002916,0.000000,0.681861,0.579757
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,287,0.910284,416.000,0.758046,0.656777,2.729101,0.425967,0.002881,0.000000,0.684848,0.582580
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,288,0.911647,416.622,0.759613,0.657490,2.722579,0.424781,0.002868,0.000000,0.685967,0.583637
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,289,0.915663,418.458,0.764233,0.659594,2.703350,0.421282,0.002829,0.000000,0.689263,0.586752
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,290,0.919679,420.293,0.768852,0.661697,2.684120,0.417784,0.002790,0.000000,0.692560,0.589867
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,291,0.923695,422.129,0.773472,0.663801,2.664891,0.414286,0.002751,0.000000,0.695857,0.592983
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,292,0.925602,423.000,0.775666,0.664800,2.655760,0.412625,0.002733,0.000000,0.697422,0.594462
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,293,0.927711,423.964,0.778440,0.666063,2.644213,0.410524,0.002710,0.000000,0.699402,0.596332
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,294,0.931727,425.799,0.783722,0.668468,2.622226,0.406524,0.002665,0.000000,0.703171,0.599894
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,295,0.935743,427.635,0.789004,0.670873,2.600239,0.402524,0.002621,0.000000,0.706941,0.603456
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,296,0.939759,429.470,0.794286,0.673279,2.578252,0.398525,0.002577,0.000000,0.710710,0.607019
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,297,0.940919,430.000,0.795812,0.673973,2.571902,0.397369,0.002564,0.000000,0.711799,0.608047
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,298,0.943775,431.305,0.795812,0.673973,2.571902,0.397369,0.002564,0.000000,0.711799,0.608047
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,299,0.947791,433.141,0.795812,0.673973,2.571902,0.397369,0.002564,0.000000,0.711799,0.608047
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,300,0.951807,434.976,0.795812,0.673973,2.571902,0.397369,0.002564,0.000000,0.711799,0.608047
Middle_DRC_ConflictSmoothed,Middle_DRC_ConflictSmoothed,301,0.955823,436.811,0.795812,0.673973,2.571902,0.397369,0.002564,0.000000,0.711799,0.608047
